name,telecode,latitude,longitude,centrality_score,province,city,railway_bureau,station_type
平型关,,39.33066,113.942129,50,山西,大同,太原铁路局,客运站
平安,,44.590476,127.167861,50,吉林,吉林,沈阳铁路局,客运站
平安驿,,36.505192,102.107066,50,青海,海东,青藏铁路公司,客运站
平山,,45.320031,127.397878,50,黑龙江,哈尔滨,哈尔滨铁路局,客运站
平岗,,42.971903,124.865062,50,吉林,辽源,沈阳铁路局,客运站
平庄,,42.038834,119.299245,50,内蒙古自治区,赤峰,沈阳铁路局,客运站
平庄南,,41.978921,119.250255,50,内蒙古自治区,赤峰,沈阳铁路局,客运站
平房,,45.583611,126.669366,50,黑龙江,哈尔滨,哈尔滨铁路局,客运站
平旺,,40.067662,113.211617,50,山西,大同,太原铁路局,客运站
平果,,23.319185,107.561909,50,广西壮族自治区,百色,南宁铁路局,客运站
平泉,,40.998168,118.693723,60,河北,承德,北京铁路局,客运站
平洋,,46.596724,123.535237,50,黑龙江,齐齐哈尔,哈尔滨铁路局,客运站
平田,,25.838611,104.503838,50,贵州,六盘水,昆明铁路局,客运站
平社,,38.274483,112.588495,50,山西,忻州,太原铁路局,客运站
平遥古城,,37.15492,112.143666,50,山西,晋中,太原铁路局,客运站
平邑,,35.516682,117.637702,50,山东,临沂,济南铁路局,客运站
平顶山,,33.720836,113.297906,80,河南,平顶山,武汉铁路局,客运站
平顶山西,,33.856417,113.04059,50,河南,平顶山,郑州铁路局,客运站
广元,,32.452438,105.817863,100,四川,广元,成都铁路局,客运站
广宁寺,,39.186848,121.803689,50,辽宁,大连,沈阳铁路局,客运站
广安,,30.496775,106.892829,50,四川,广安,成都铁路局,客运站
广安南,,30.454593,106.588975,75,四川,广安,成都铁路局,客运站
广州,,23.151582,113.252242,100,广东,广州,广铁集团,客运站
广州东,,23.152693,113.31917,100,广东,广州,广铁集团,客运站
广州北,,23.379599,113.199136,65,广东,广州,广铁集团,客运站
广州南,,22.991459,113.264122,100,广东,广州,广铁集团,客运站
广德,,30.91394,119.404001,50,安徽,宣城,上海铁路局,客运站
广水,,31.633738,114.031209,50,湖北,随州,武汉铁路局,客运站
广汉,,30.981457,104.258544,50,四川,广元,成都铁路局,客运站
广通北,,25.1671,101.755912,50,云南,楚雄彝族自治州,昆明铁路局,客运站
庄桥,,29.92603,121.531356,50,浙江,宁波,上海铁路局,客运站
庆丰,,44.60485,123.355877,50,吉林,松原,沈阳铁路局,客运站
庆安,,46.88549,127.496716,50,黑龙江,绥化,哈尔滨铁路局,客运站
庆盛,,22.868901,113.486103,50,广东,广州,广铁集团,客运站
庐山,,29.600444,115.877054,50,江西,九江,南昌铁路局,客运站
庐江,,31.343125,117.171702,50,安徽,合肥,上海铁路局,客运站
库伦,,42.721319,121.805651,70,内蒙古自治区,通辽,沈阳铁路局,客运站
库尔勒,,41.781768,86.139504,100,新疆维吾尔自治区,巴音郭楞蒙古自治州,乌鲁木齐铁路局,客运站
库车,,41.693581,83.013513,50,新疆维吾尔自治区,阿克苏,乌鲁木齐铁路局,客运站
库都尔,,50.025861,121.623651,50,内蒙古自治区,呼伦贝尔,哈尔滨铁路局,客运站
应县,,39.624298,113.056497,50,山西,朔州,太原铁路局,客运站
应城,,30.925051,113.567133,50,湖北,孝感,武汉铁路局,客运站
庙台子,,45.828452,126.562078,50,黑龙江,哈尔滨,哈尔滨铁路局,客运站
庙山,,30.415317,114.367817,50,湖北,武汉,武汉铁路局,客运站
庙岭,,43.50018,129.658819,50,吉林,延边朝鲜族自治州,沈阳铁路局,客运站
康庄,,40.378879,115.892509,50,北京,延庆县,北京铁路局,客运站
康金井,,46.194809,126.810718,50,黑龙江,哈尔滨,哈尔滨铁路局,客运站
廉江,,21.61739,110.292064,50,广东,湛江,南宁铁路局,客运站
廊坊,,39.508367,116.702754,55,河北,廊坊,北京铁路局,客运站
廊坊北,,39.512033,116.699783,50,河北,廊坊,北京铁路局,客运站
延吉,,42.884436,129.489938,55,吉林,延边朝鲜族自治州,沈阳铁路局,客运站
延安,,36.557405,109.475776,80,陕西,延安,西安铁路局,客运站
延庆,,40.4727,115.984797,50,北京,延庆县,北京铁路局,客运站
建三江,,47.250855,132.63529,50,黑龙江,佳木斯,哈尔滨铁路局,客运站
建始,,30.569957,109.723368,50,湖北,恩施土家族苗族自治州,武汉铁路局,客运站
建宁县北,,26.919479,116.866399,50,福建,三明,南昌铁路局,客运站
建昌,,40.804687,119.816141,50,辽宁,葫芦岛,沈阳铁路局,客运站
建水,,23.660792,102.871409,50,云南,红河哈尼族彝族自治州,昆明铁路局,客运站
建湖,,33.506683,119.79324,50,江苏,盐城,上海铁路局,客运站
建瓯,,27.026822,118.289251,50,福建,南平,南昌铁路局,客运站
建设,,45.450468,124.174609,50,吉林,白城,沈阳铁路局,客运站
建阳,,27.357005,118.10809,50,福建,南平,南昌铁路局,客运站
开原,,42.543993,124.026272,50,辽宁,铁岭,沈阳铁路局,客运站
开原西,,42.54735,123.913833,50,辽宁,铁岭,沈阳铁路局,客运站
开安,,44.161723,125.192821,50,吉林,长春,沈阳铁路局,客运站
开封,,34.771931,114.34715,50,河南,开封,郑州铁路局,客运站
开江,,30.916041,107.797056,50,四川,达州,成都铁路局,客运站
开通,,44.803282,123.070816,50,吉林,白城,沈阳铁路局,客运站
开鲁,,43.630299,121.278978,50,内蒙古自治区,通辽,呼和浩特铁路局,客运站
弋阳,,28.413957,117.439753,50,江西,上饶,南昌铁路局,客运站
张家口,,40.809232,114.876595,50,河北,张家口,北京铁路局,客运站
张家口南,,40.750994,114.877113,75,河北,张家口,北京铁路局,客运站
张家界,,29.107435,110.481632,100,湖南,张家界,广铁集团,客运站
张掖,,38.973032,100.517708,55,甘肃,张掖,兰州铁路局,客运站
张桥,,34.773154,109.396923,50,陕西,渭南,西安铁路局,客运站
张维屯,,47.060245,126.999216,50,黑龙江,绥化,哈尔滨铁路局,客运站
归流河,,46.198417,121.726382,50,内蒙古自治区,兴安盟,沈阳铁路局,客运站
当阳,,30.849123,111.806164,50,湖北,宜昌,武汉铁路局,客运站
彝良,,27.50932,103.92099,50,云南,昭通,成都铁路局,客运站
彭州,,30.981743,103.922913,100,四川,成都,成都铁路局,客运站
彭水,,29.364413,108.231277,50,重庆,彭水苗族土家族自治县,成都铁路局,客运站
彭泽,,29.868941,116.538365,50,江西,九江,南昌铁路局,客运站
彰武,,42.385042,122.523407,50,辽宁,阜新,沈阳铁路局,客运站
徐家,,45.907847,126.637409,50,黑龙江,哈尔滨,哈尔滨铁路局,客运站
徐州,,34.266624,117.201648,100,江苏,徐州,上海铁路局,客运站
徐州东,,34.268109,117.297351,100,江苏,徐州,上海铁路局,客运站
徐水,,39.030685,115.632238,50,河北,保定,北京铁路局,客运站
徐闻,,20.348473,110.141549,50,广东,湛江,广铁集团,客运站
得耳布尔,,50.991581,121.071757,50,内蒙古自治区,呼伦贝尔,哈尔滨铁路局,客运站
得胜台,,42.232673,123.745886,50,辽宁,铁岭,沈阳铁路局,客运站
德令哈,,37.31471,97.382908,55,青海,海西蒙古族藏族自治州,青藏铁路公司,客运站
德伯斯,,46.496492,121.363578,50,内蒙古自治区,兴安盟,沈阳铁路局,客运站
德安,,29.311783,115.762472,50,江西,九江,南昌铁路局,客运站
德州,,37.448598,116.282709,55,山东,德州,北京铁路局,客运站
德州东,,37.408794,116.455853,55,山东,德州,北京铁路局,客运站
德惠,,44.531242,125.710729,55,吉林,长春,沈阳铁路局,客运站
德惠西,,44.543924,125.671188,50,吉林,长春,沈阳铁路局,客运站
德昌,,27.40002,102.184791,50,四川,凉山彝族自治州,成都铁路局,客运站
德清,,30.546933,120.056081,50,浙江,湖州,上海铁路局,客运站
德清西,,30.537951,119.953559,50,浙江,湖州,上海铁路局,客运站
德阳,,31.168089,104.38739,80,四川,德阳,成都铁路局,客运站
徽县,,33.701578,106.196799,50,甘肃,陇南,西安铁路局,客运站
忻州,,38.419107,112.739963,60,山西,忻州,太原铁路局,客运站
怀仁,,39.826592,113.087785,50,山西,朔州,太原铁路局,客运站
怀仁东,,39.791774,113.156472,70,山西,朔州,太原铁路局,客运站
怀化,,27.560605,109.962743,100,湖南,怀化,广铁集团,客运站
怀柔,,40.315968,116.642946,50,北京,怀柔区,北京铁路局,客运站
怀柔北,,40.407568,116.68667,50,北京,怀柔区,北京铁路局,客运站
恩施,,30.35086,109.480752,95,湖北,恩施土家族苗族自治州,武汉铁路局,客运站
息县,,32.175204,114.827305,50,河南,信阳,武汉铁路局,客运站
息烽,,27.081468,106.743477,50,贵州,贵阳,成都铁路局,客运站
惠东,,22.846909,114.789929,50,广东,惠州,广铁集团,客运站
惠农,,39.261345,106.722642,50,宁夏回族自治区,石嘴山,兰州铁路局,客运站
惠山,,31.671535,120.196882,50,江苏,无锡,上海铁路局,客运站
惠州,,23.154265,114.411621,70,广东,惠州,广铁集团,客运站
惠州南,,22.787114,114.487596,60,广东,惠州,广铁集团,客运站
惠州西,,23.094354,114.35761,50,广东,惠州,广铁集团,客运站
慈利,,29.419568,111.113294,50,湖南,张家界,广铁集团,客运站
成吉思汗,,47.746372,122.832926,50,内蒙古自治区,呼伦贝尔,哈尔滨铁路局,客运站
成都,,30.6997,104.070836,100,四川,成都,成都铁路局,客运站
成都东,,30.631288,104.138771,100,四川,成都,成都铁路局,客运站
成都南,,30.608421,104.065981,100,四川,成都,成都铁路局,客运站
成高子,,45.697889,126.830566,50,黑龙江,哈尔滨,哈尔滨铁路局,客运站
戚墅堰,,31.72479,120.062696,50,江苏,常州,上海铁路局,客运站
扎兰屯,,48.015481,122.737188,70,内蒙古自治区,呼伦贝尔,哈尔滨铁路局,客运站
扎罗木得,,49.215497,120.428185,50,内蒙古自治区,呼伦贝尔,哈尔滨铁路局,客运站
扎赉诺尔,,49.442067,117.761423,50,内蒙古自治区,呼伦贝尔,哈尔滨铁路局,客运站
扎赉诺尔西,,49.470247,117.687066,50,内蒙古自治区,呼伦贝尔,哈尔滨铁路局,客运站
扎鲁特,,44.649282,121.23307,50,内蒙古自治区,通辽,沈阳铁路局,客运站
扬州,,32.391555,119.345694,75,江苏,扬州,上海铁路局,客运站
扶余,,44.985208,126.019114,50,吉林,松原,沈阳铁路局,客运站
扶余北,,45.006379,125.996818,55,吉林,松原,沈阳铁路局,客运站
扶绥,,22.631351,107.915392,50,广西壮族自治区,崇左,南宁铁路局,客运站
承德,,40.963724,117.948169,100,河北,承德,北京铁路局,客运站
抚宁,,39.892264,119.243067,50,河北,秦皇岛,北京铁路局,客运站
抚州,,27.923144,116.349107,50,江西,抚州,南昌铁路局,客运站
抚远,,48.343462,134.394237,65,黑龙江,佳木斯,哈尔滨铁路局,客运站
抚顺北,,41.886175,123.912244,70,辽宁,抚顺,沈阳铁路局,客运站
拉古,,44.563181,129.49064,50,黑龙江,牡丹江,哈尔滨铁路局,客运站
拉哈,,48.209251,124.629821,50,黑龙江,齐齐哈尔,哈尔滨铁路局,客运站
拉林,,45.229026,126.890906,50,黑龙江,哈尔滨,哈尔滨铁路局,客运站
拉萨,,29.625795,91.068697,100,西藏自治区,拉萨,青藏铁路公司,客运站
换新天,,47.365915,133.061863,50,黑龙江,佳木斯,哈尔滨铁路局,客运站
揭阳,,23.572747,116.365121,50,广东,揭阳,广铁集团,客运站
播明,,38.49528,112.73658,50,山西,忻州,太原铁路局,客运站
攀枝花,,26.546884,101.849594,75,四川,攀枝花,成都铁路局,客运站
攸县,,26.846439,113.33551,50,湖南,株洲,南昌铁路局,客运站
敖力布告,,44.24154,123.017757,50,内蒙古自治区,通辽,沈阳铁路局,客运站
敦化,,43.377467,128.240122,55,吉林,延边朝鲜族自治州,沈阳铁路局,客运站
敦煌,,40.167651,94.784567,100,甘肃,酒泉,兰州铁路局,客运站
文地,,21.96004,110.20088,50,广西壮族自治区,玉林,南宁铁路局,客运站
文昌,,19.608351,110.73316,50,海南,文昌,广铁集团,客运站
文水,,37.438779,112.071027,50,山西,吕梁,太原铁路局,客运站
文登,,37.178795,121.986538,50,山东,威海,济南铁路局,客运站
新乡,,35.306359,113.853652,100,河南,新乡,郑州铁路局,客运站
新乡东,,35.314883,113.97267,50,河南,新乡,郑州铁路局,客运站
新会,,22.52035,113.065717,100,广东,江门,广铁集团,客运站
新余,,27.812899,114.934457,50,江西,新余,南昌铁路局,客运站
新化,,27.731262,111.299113,50,湖南,娄底,广铁集团,客运站
新华,,47.11526,130.297583,50,黑龙江,鹤岗,哈尔滨铁路局,客运站
新华屯,,46.14632,124.625312,50,黑龙江,大庆,哈尔滨铁路局,客运站
新县,,31.644709,114.883065,50,河南,信阳,武汉铁路局,客运站
新友谊,,46.769706,131.813959,50,黑龙江,双鸭山,哈尔滨铁路局,客运站
新和,,41.57939,82.624605,50,新疆维吾尔自治区,阿克苏,乌鲁木齐铁路局,客运站
新城子,,42.04921,123.502141,50,辽宁,沈阳,沈阳铁路局,客运站
新安县,,34.719394,112.148062,50,河南,洛阳,郑州铁路局,客运站
新干,,27.735734,115.39088,50,江西,吉安,南昌铁路局,客运站
新晃,,27.351795,109.192231,55,湖南,怀化,广铁集团,客运站
新杖子,,40.877007,118.33221,50,河北,承德,北京铁路局,客运站
新松浦,,45.83937,126.65941,50,黑龙江,哈尔滨,哈尔滨铁路局,客运站
新林,,51.679078,124.404037,50,黑龙江,大兴安岭地区,哈尔滨铁路局,客运站
新桥,,31.061057,121.310943,50,上海,松江区,上海铁路局,客运站
新民,,41.999601,122.812736,50,辽宁,沈阳,沈阳铁路局,客运站
新沂,,34.381869,118.343059,50,江苏,徐州,上海铁路局,客运站
新窝铺,,42.711462,120.39391,50,内蒙古自治区,赤峰,沈阳铁路局,客运站
新立屯,,42.017997,122.171169,50,辽宁,锦州,沈阳铁路局,客运站
新立镇,,44.691351,126.721703,50,吉林,长春,沈阳铁路局,客运站
新绛,,35.610577,111.204867,50,山西,运城,太原铁路局,客运站
新绰源,,48.297633,121.306986,50,内蒙古自治区,呼伦贝尔,哈尔滨铁路局,客运站
新肇,,45.708513,124.406303,50,黑龙江,大庆,沈阳铁路局,客运站
新邱,,42.093235,121.793408,50,辽宁,阜新,沈阳铁路局,客运站
新阳镇,,34.69395,105.52367,50,甘肃,天水,兰州铁路局,客运站
新青,,48.289353,129.51921,50,黑龙江,伊春,哈尔滨铁路局,客运站
施秉,,26.920456,108.12988,50,贵州,黔东南,成都铁路局,客运站
旌德,,30.293827,118.52526,50,安徽,宣城,上海铁路局,客运站
旗下营,,40.975337,112.14627,50,内蒙古自治区,乌兰察布,呼和浩特铁路局,客运站
无为,,31.306215,117.963128,50,安徽,芜湖,上海铁路局,客运站
无锡,,31.589036,120.300905,70,江苏,无锡,上海铁路局,客运站
无锡东,,31.598783,120.455537,50,江苏,无锡,上海铁路局,客运站
无锡新区,,31.499848,120.387472,50,江苏,无锡,上海铁路局,客运站
日喀则,,29.225477,88.91011,60,西藏自治区,日喀则,青藏铁路公司,客运站
日照,,35.404078,119.527321,100,山东,日照,济南铁路局,客运站
旬阳,,32.838806,109.348038,50,陕西,安康,西安铁路局,客运站
旬阳北,,32.849207,109.299942,50,陕西,安康,西安铁路局,客运站
旺苍,,32.240746,106.359725,50,四川,广元,成都铁路局,客运站
昂昂溪,,47.159759,123.808063,50,黑龙江,齐齐哈尔,哈尔滨铁路局,客运站
昆山,,31.368569,120.953738,70,江苏,苏州,上海铁路局,客运站
昆山南,,31.355041,120.946526,50,江苏,苏州,上海铁路局,客运站
昆明,,25.018769,102.720333,100,云南,昆明,昆明铁路局,客运站
昆阳,,24.666179,102.607233,50,云南,昆明,昆明铁路局,客运站
昌乐,,36.710649,118.833338,50,山东,潍坊,济南铁路局,客运站
昌图,,42.776585,124.111033,50,辽宁,铁岭,沈阳铁路局,客运站
昌图西,,42.775215,124.061122,50,辽宁,铁岭,沈阳铁路局,客运站
昌平,,40.188802,116.187485,50,北京,昌平区,北京铁路局,客运站
昌平北,,40.230033,116.227054,75,北京,昌平区,北京铁路局,客运站
昌黎,,39.703035,119.161589,50,河北,秦皇岛,北京铁路局,客运站
明光,,32.777871,117.989809,50,安徽,滁州,上海铁路局,客运站
明城,,43.191581,126.010109,50,吉林,吉林,沈阳铁路局,客运站
明港东,,32.489334,114.059022,50,河南,信阳,武汉铁路局,客运站
明珠,,22.271626,113.509787,50,广东,珠海,广铁集团,客运站
春阳,,43.712243,129.436694,50,吉林,延边朝鲜族自治州,沈阳铁路局,客运站
昭通,,27.388748,103.789138,65,云南,昭通,成都铁路局,客运站
晋中,,37.685703,112.636183,50,山西,晋中,太原铁路局,客运站
晋城,,35.476159,112.867478,55,山西,晋城,郑州铁路局,客运站
晋城北,,35.509719,112.898743,50,山西,晋城,郑州铁路局,客运站
晋州,,38.020446,115.026062,50,河北,石家庄,北京铁路局,客运站
晋江,,24.797279,118.454041,50,福建,泉州,南昌铁路局,客运站
晏城,,36.803293,116.752579,50,山东,德州,济南铁路局,客运站
晨明,,46.979067,129.486287,50,黑龙江,伊春,哈尔滨铁路局,客运站
普兰店,,39.400368,121.955254,50,辽宁,大连,沈阳铁路局,客运站
普宁,,23.269274,116.194832,50,广东,揭阳,广铁集团,客运站
普安,,30.389203,114.348715,50,湖北,武汉,武汉铁路局,客运站
普湾,,39.329055,121.808145,50,辽宁,大连,沈阳铁路局,客运站
普雄,,28.518048,102.648589,60,四川,凉山彝族自治州,成都铁路局,客运站
景德镇,,29.288159,117.216553,60,江西,景德镇,南昌铁路局,客运站
景泰,,37.193801,104.053146,50,甘肃,白银,兰州铁路局,客运站
